request_id,profile,phase,timestamp_sent,timestamp_received,latency_ms,http_status,lambda_request_id,error,execution_ms,memory_used_mb,cost_usd
149,burst,spike,1777006214.501503,1777006214.847871,346.36807441711426,200,a5ff28e2-b6da-4491-b885-b50314c3fda7,,146.940,37.193,0.0000040364
150,burst,spike,1777006214.503516,1777006214.843348,339.832067489624,200,809161ee-de08-4550-abde-a1b8754ff3fe,,150.980,37.193,0.0000041462
151,burst,spike,1777006214.5054982,1777006214.980275,474.7767448425293,200,f18e824e-dd71-470d-97d3-a84961cdb66d,,,,
152,burst,spike,1777006214.5073779,1777006214.987086,479.708194732666,200,06a73d22-8ab9-4cd6-aced-8a8d39cacb8a,,,,
153,burst,spike,1777006214.5095198,1777006214.996898,487.3781204223633,200,af2b0785-b4c7-441f-a842-11ab98d13a35,,153.000,36.240,0.0000078531
154,burst,spike,1777006214.5115032,1777006215.5718222,1060.318946838379,200,cc75122c-47bd-491e-a7bc-aece10b292b6,,148.510,36.240,0.0000069745
155,burst,spike,1777006214.513512,1777006215.0306718,517.1599388122559,200,97657130-2f3f-47ed-9e61-541e95712639,,160.260,36.240,0.0000082376
156,burst,spike,1777006214.515619,1777006214.9650922,449.47314262390137,200,a456ff59-2118-496d-a94f-269d19f2f5d9,,,,
157,burst,spike,1777006214.517384,1777006214.958967,441.58291816711426,200,d8bda3c8-da49-48ec-bad9-89333c7fc96c,,,,
158,burst,spike,1777006214.519383,1777006215.00769,488.30699920654297,200,256333f4-56b9-4be0-b990-b62e5b60cb7f,,,,
159,burst,spike,1777006214.521386,1777006214.8733802,351.99427604675293,200,8b10be13-64a3-4f03-925c-ab8895163f5b,,140.730,36.240,0.0000038717
160,burst,spike,1777006214.523504,1777006215.030324,506.8199634552002,200,01bdd730-b977-450f-9b34-f143d0b7ec7a,,,,
161,burst,spike,1777006214.525516,1777006214.981087,455.57093620300293,200,62436c34-cefe-4c04-aa6d-4d731f8bafcf,,,,
162,burst,spike,1777006214.527467,1777006214.932918,405.45105934143066,200,7acb9bf2-c35c-4689-ad75-2adfe2ec1010,,156.910,36.240,0.0000082376
163,burst,spike,1777006214.529367,1777006214.891801,362.43414878845215,200,e8eca294-fa1d-4055-af03-d8d81350add5,,154.400,36.240,0.0000071392
164,burst,spike,1777006214.531413,1777006214.987283,455.8699131011963,200,f1540a10-929a-4239-8625-7a047aeb72e7,,,,
165,burst,spike,1777006214.5334241,1777006214.987573,454.1487693786621,200,a84c7e3e-8757-455c-aa87-16622b94a73a,,157.100,36.240,0.0000068921
166,burst,spike,1777006214.535398,1777006214.958415,423.0170249938965,200,2a988936-0ed4-4745-912e-1713d53abd1e,,,,
167,burst,spike,1777006214.5375218,1777006214.8681479,330.6260108947754,200,5303e47e-041c-41db-8955-673313bd6bcc,,137.060,37.193,0.0000037893
168,burst,spike,1777006214.539454,1777006214.928899,389.44506645202637,200,09e84c39-9c60-4185-afd8-9504bd3276cb,,158.910,36.240,0.0000071118
169,burst,spike,1777006214.5415199,1777006214.94221,400.69007873535156,200,e402665a-cad3-4499-bf27-4defc3243a48,,163.480,36.240,0.0000073040
170,burst,spike,1777006214.543322,1777006214.958477,415.15493392944336,200,160a7137-79b9-4dc8-a76d-1e61543a97c6,,,,
171,burst,spike,1777006214.545355,1777006214.947181,401.8259048461914,200,2076ed63-1895-43c7-9f0c-b92040b5b70c,,153.070,36.240,0.0000072765
172,burst,spike,1777006214.54739,1777006214.921416,374.0260601043701,200,cec6b609-ec2e-4fbb-a5dd-7b12e8c323b2,,141.970,36.240,0.0000065626
173,burst,spike,1777006214.5493388,1777006214.922861,373.5222816467285,200,aa68b91e-30ef-4989-b05e-46c283b67632,,136.710,36.240,0.0000065901
174,burst,spike,1777006214.551331,1777006214.947668,396.33703231811523,200,ea3f94c1-57c3-4636-adce-6bcb0a4b31d1,,157.780,36.240,0.0000071941
175,burst,spike,1777006214.553731,1777006215.018631,464.90001678466797,200,d5b077ad-2409-4754-aa8c-d5f8e51ea10b,,,,
176,burst,spike,1777006214.5556438,1777006214.986895,431.25128746032715,200,46b0a875-5eb6-4488-9f72-32a0dc680b04,,129.200,36.240,0.0000063704
177,burst,spike,1777006214.5576892,1777006214.987662,429.97288703918457,200,29e59342-7bd8-4efb-b1fd-997e80d77a2f,,,,
178,burst,spike,1777006214.559662,1777006215.029519,469.85697746276855,200,ceb9776d-4fef-452b-8005-2ba19b8390a6,,,,
179,burst,spike,1777006214.561391,1777006215.018816,457.4248790740967,200,c7c77c95-c8a2-4553-aa57-55b510525870,,155.290,36.240,0.0000072216
